Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
158,-0.6008164,0.92245453,-0.1359518,-1.2599148,2.43982441,3.33020532,0.08710709,0.94965924,-0.3279319,0.06170852,-0.1573871,-0.2332203,-0.0533324,0.22113882,1.05707087,0.50562978,-0.8996875,0.08184717,0.35753236,0.34802785,-0.3114886,-0.9272332,-0.0452679,0.97958725,0.01642325,0.09104332,0.37128025,0.18018743,1.79,0
158,-0.159985,-0.6116329,2.0814193,-1.0481285,-1.0834558,0.25435695,-0.7829366,0.26400194,0.40450922,-0.2323035,-2.0931683,0.46510423,0.65049551,-1.5144922,-2.5349782,-1.7868027,0.29146123,0.85193608,-0.5645838,-0.510185,-0.3654037,-0.127932,0.16317557,0.10422743,-1.2867653,0.74762534,0.24177701,0.23705551,10,0
160,1.1714389,0.47497398,0.01176072,1.26430251,0.11623412,-0.865986,0.55439282,-0.276375,-0.4713016,0.02910382,0.25201315,0.74067566,0.58888353,0.48029734,0.79941178,-0.5920902,0.03283852,-1.0123628,-0.799293,-0.1194386,0.07005105,0.2788429,-0.0974914,0.42627823,0.74493765,-0.2747276,0.00847157,0.01549211,20,0
160,-1.5514816,-1.053346,0.76280573,1.33512906,-2.585523,1.94225236,1.64668686,0.64126555,-0.6498621,-0.8944336,0.98829138,0.88242292,1.05786513,0.21181984,1.15137499,0.72192022,-0.5802989,1.21306948,-0.2491926,1.43339719,0.86760912,1.25420072,1.57231455,-0.3562539,-0.2108212,-0.2296067,-0.2054314,0.03925794,700,0
162,1.03996431,-0.5343553,1.86519029,1.1451218,-1.4881329,0.58964099,-1.1199004,0.38278113,1.41915966,-0.3431188,0.61748836,1.9268402,0.44831897,-1.0737708,-2.3356741,-0.375364,0.18454844,-0.0490071,0.60405443,-0.0538801,-0.0147011,0.43084272,-0.0713438,0.63843391,0.36677753,0.45121074,0.05383976,0.0234511,22,0
164,1.2120568,0.24640541,0.30916599,0.58474439,-0.3815813,-0.7649677,-0.0677828,-0.0129913,-0.1106171,-0.0914479,1.49899948,0.51374556,-0.6272621,0.06208835,0.4781312,0.71187562,-0.2130383,0.29152323,0.09716581,-0.1178561,-0.2446253,-0.7811942,0.12537194,0.26816609,0.16014272,0.07964463,-0.0320155,0.01905208,2.28,0
164,-0.4332115,1.02083512,2.0197302,3.00326068,0.03130766,0.18706305,0.85085648,-0.1439324,-0.918043,0.88632309,-0.8118583,-0.3384534,-0.0645043,-0.2751893,0.05522468,-0.6461526,0.31393182,-0.2959432,1.17788259,0.47110299,-0.1772979,-0.1802595,0.00776031,0.38265802,-0.187193,0.10006711,0.20403859,-0.0181503,65.26,0
164,0.07349671,0.55103296,0.45189042,0.11496384,0.8229465,0.25148031,0.29631852,0.13949691,-0.1230502,-0.1426169,-1.6529482,-0.9083713,-0.6534787,0.40930989,1.49061784,0.10464935,-0.4029165,-0.1132699,0.77733262,-0.0439197,-0.1287583,-0.3819324,0.15101158,-1.3639673,-1.3890792,0.07541229,0.2317496,0.23017099,0.99,0
167,1.32177832,0.65804833,-0.7933124,0.42964745,0.41796611,-0.9276795,0.18092344,-0.2367634,0.02014297,-1.1217428,-0.1492942,0.08258375,1.19395106,-2.3808195,1.24125763,1.16357167,1.09711121,0.78893457,-0.1093401,0.06987278,-0.2487086,-0.5992797,-0.1382265,-0.587577,0.49908702,0.58933879,-0.0139692,0.05550637,1,0
167,-0.8274648,1.24856968,1.02382611,0.61808111,0.19109373,-0.2087331,0.96471539,-0.1391658,-0.6258482,0.42732243,1.02871965,0.42374772,-0.2423147,0.42450764,0.36867521,-0.0128393,-0.5854867,0.15783076,1.1496514,-0.090658,-0.3551898,-0.9475568,0.13505386,-0.0741046,-0.7320056,-0.9436779,-0.6492887,-0.368765,44.2,0
167,-1.3290624,1.95588981,1.11827516,2.3184319,1.58253723,0.38993661,-1.2873062,-1.3239188,-1.0503214,2.03281201,0.3704257,0.73342993,1.20830136,0.18472643,0.55039179,0.43445693,-0.5982404,0.53399619,1.41498004,0.20508347,1.28696892,-1.2619798,-1.7328484,-0.7923734,-0.7750376,-0.0484433,0.78310891,0.40447775,5.42,0
168,1.27496709,-0.7787834,1.16245269,-0.1804246,-1.5326312,-0.1018083,-1.1857378,0.07652152,-0.2650803,0.67944771,-1.0826672,-0.3027659,0.655988,-0.3989512,1.49557821,-0.5025747,-0.6050922,1.91262483,-1.1699047,-0.3840067,-0.1540609,0.00371293,-0.0402722,-0.1033674,0.12975164,0.60591919,0.03216654,0.03672961,42.9,0
169,-4.0668623,-5.0812152,-0.1169078,-1.3128293,2.68876225,2.75589498,-1.9990946,1.72641253,-0.4135942,-0.769343,-1.2659629,-0.3069764,0.09613624,-0.5812993,-1.5973576,1.21366649,0.29818737,-0.6040477,0.53422757,1.87693717,0.79492564,0.29482265,0.42979053,1.05931998,0.60630132,-0.1831008,-0.0577767,-0.5324041,355.51,0
171,-0.3655317,1.00693184,1.10830367,-0.4286937,0.59051281,0.10547384,0.60292623,0.13230956,-0.6363977,-0.1522322,0.32488208,0.46985552,0.55656535,0.18739278,0.18794575,0.71589578,-1.0913798,0.47292313,0.74091615,0.16587253,-0.2500306,-0.6633252,-0.1893986,-0.8456822,-0.0557596,0.12484471,0.26352461,0.09957893,0.89,0
171,-0.9578198,0.24797946,3.77285685,3.31138505,-1.3054272,1.66837857,-0.6719312,0.4539873,0.55510707,0.78505904,0.01882178,-0.3836844,-2.2071231,-0.9499109,-1.5303997,-0.4777401,0.56276574,0.91927723,1.55673679,-0.0653135,0.10710638,0.86685929,-0.4319859,0.58140045,-0.0157146,0.46241433,-0.1792236,-0.1715436,71.69,0
172,-1.428535,1.79357778,0.54575824,-0.399309,0.6735769,0.74591895,-0.3584746,-4.0447244,0.23236177,-0.0813199,-1.2811664,-0.4872018,-1.0106958,0.29723474,0.51504062,0.22907329,-0.517038,-0.1175451,-1.2337612,-1.0128532,3.8447286,-1.0937051,0.2568042,-0.8696869,0.25249147,-0.4527265,0.05528085,-0.153211,2.29,0
172,1.26469867,0.16828552,-0.27534,0.2206313,0.4592153,0.46862382,-0.1727939,0.20910402,-0.0286232,-0.134272,0.53467214,0.17922132,-0.3759075,0.00270456,0.82322718,0.80618824,-0.4213631,0.27255827,0.24115494,-0.1060119,-0.3047893,-0.9086074,-0.0094388,-1.3767737,0.2668231,0.19196682,-0.016844,0.00203429,1.29,0
179,-0.4310917,0.89075179,1.72054285,-0.2382465,0.27326289,-0.9701906,1.24991038,-0.4836761,-0.8711565,-0.3456891,-0.0093604,0.16827052,0.71516915,0.01789594,1.03167395,-0.3801928,-0.04346,-0.8575001,1.16742234,0.29050485,-0.4126438,-1.1120049,-0.0576837,0.43011217,-0.0632503,0.72381136,-0.2106968,-0.1610576,27.99,0
180,-0.7826662,1.0179865,1.50585133,0.92090462,0.75876509,0.39247482,1.35762533,-0.666453,1.07113026,1.7026921,-0.812493,-0.9141549,-1.234178,-0.8567857,0.55104062,-1.4022902,0.06043241,-0.5479902,0.85878926,0.66380655,-0.4104566,0.14597013,-0.2481132,-0.4521207,0.01422754,-0.2819609,0.11837138,-0.5084714,23.63,0
180,1.29403278,-0.7628085,0.11124501,-0.5354211,-1.134396,-0.9376992,-0.4775806,-0.0416936,-0.6857411,0.80135078,0.99613386,-0.9608613,-2.4205946,0.47747426,-0.6901664,0.77386932,0.57884281,-0.9447064,1.03046716,-0.0224372,0.21162344,0.43204838,-0.1569962,0.52605478,0.63929487,-0.0912415,-0.0349395,-0.0027095,48,0
181,-0.7236372,0.15449565,1.26316334,0.96497849,-0.0271697,2.28520178,1.89170252,-0.1414776,-0.1106548,-0.1475866,0.41156046,0.05994973,-0.3024433,-0.2431164,1.51008607,-1.797723,0.98141646,-2.149892,-0.8852523,-0.0131638,-0.0787884,0.42411373,0.20642753,-0.9664105,-0.7616821,-0.4372232,-0.0511092,-0.3807376,318.5,0
181,1.13675205,-0.1037696,0.90468644,0.48821076,-0.6785235,0.03986073,-0.5812939,0.2709962,0.25653956,0.06809169,1.44518366,0.50626815,-0.8502145,0.46422296,0.9632473,0.52201184,-0.4630084,0.02902182,-0.3866612,-0.1660871,-0.0175269,-0.0931592,0.11972296,-0.000588,0.02625219,0.22922327,0.00020119,0.01094496,6.47,0
183,0.7267493,-0.5280424,0.05036552,1.37362147,-0.124122,0.41568758,0.25955481,0.0851137,-0.0030254,-0.0622906,0.90666085,1.22847545,0.08661147,0.25063486,-0.7657753,-0.4120232,-0.1119426,-0.3565768,-0.0249368,0.28574885,0.06188848,-0.1018379,-0.3083734,-0.2706734,0.60440994,-0.3336893,-0.0039443,0.04068473,224.97,0
183,-0.5980713,1.26413655,1.41032605,1.69517498,0.39172769,0.19257571,1.11822086,-0.0506135,-1.716967,0.45735341,0.85578753,0.5940384,0.82172322,0.18948381,-0.5306372,0.75264473,-1.0119353,0.37909704,-0.4358163,-0.0153709,0.14254503,0.31785063,-0.1990741,0.01430731,0.15057973,-0.0157099,-0.0716422,0.03437091,75.83,0
184,1.19927767,0.36573784,0.42815525,0.61773271,-0.3426097,-0.8458693,0.04191949,-0.1146167,-0.3605996,-0.1373693,1.94886819,1.41029743,0.89462228,-0.2356889,0.29209633,0.57869933,-0.2272188,0.03313026,0.00913164,-0.0253177,-0.2133549,-0.6155169,0.13239079,0.51704467,0.18548734,0.06168604,-0.0215039,0.02443422,1.98,0
184,-0.143256,0.74364852,1.53407221,1.06217009,0.20818678,-0.8386229,0.52415123,-0.2946606,-0.4788558,-0.0060966,-0.1213097,-0.5642967,-0.3526302,-0.3365101,1.8800621,-0.3236776,0.5412932,0.13930021,1.59284293,0.27142269,-0.2050145,-0.4608935,0.0474066,0.33924297,-0.7794386,0.23445622,-0.0241249,-0.0498975,1.98,0
185,-0.2413017,1.08931147,0.70398882,-0.265987,0.69289779,-0.1793523,0.68465077,0.02070988,-0.2860502,-0.5085422,-1.4791584,-0.5915282,0.26966482,-0.4947636,1.00630743,0.79548178,-0.4952169,0.32982913,0.43666706,0.15485365,-0.3564674,-0.9543773,-0.1844372,-1.0708241,0.02337921,0.15894915,0.2428997,0.08389259,4.65,0
187,0.06606077,0.8762634,1.09399297,1.55615052,-0.0723181,-0.6719023,0.56970716,-0.1437912,-0.6094695,0.12238848,-0.4775484,-0.3485445,-0.2759115,0.46980909,1.61987812,-0.6379807,0.17942214,0.26376479,1.33268956,0.12678643,0.15975726,0.49779685,-0.0432658,0.39792292,-0.358151,-0.1863314,0.13573868,0.09883965,23.32,0
188,1.16843339,0.31997759,0.58969342,1.04477398,-0.3769418,-0.6773345,0.05447215,-0.0876702,-0.3041099,0.14723447,1.61102012,1.27834513,0.48287949,0.42882461,0.2441276,0.28400774,-0.6836718,0.19328812,-0.1652821,-0.0915233,0.02005137,0.06696972,-0.0172742,0.53242857,0.50207024,-0.4708042,0.02189273,0.01933664,8.09,0
190,-1.5057792,-0.2153251,1.99129428,-1.6314934,-0.6359651,0.22841386,-0.0342657,0.04269583,-0.2354399,0.16474034,-1.5182877,-0.3174224,1.12053465,-1.5247849,-1.2185464,1.06301356,0.04439109,-1.3408063,0.71563226,0.23275212,-0.101938,0.14814558,-0.4501146,-0.3965584,0.55422396,-0.340493,-0.3356178,-0.4133793,82.29,0
190,-0.9135997,0.16226211,0.54142852,-1.9317987,0.23540173,-0.2092629,0.77052338,-0.4071949,-1.3747542,0.3111876,-1.7155807,-0.1539181,1.92285052,-0.4843449,0.19471138,-0.8257272,-0.9025111,1.21426051,-0.7398484,-0.5918355,-0.3825518,-0.546739,-0.3200216,-0.9283846,-0.0800092,0.90868723,-0.286881,0.14045001,99.95,0
190,0.0757497,1.02698568,0.83489051,1.20891254,0.10755396,0.46597724,-0.3309593,-1.6198728,-0.4366039,0.06071502,-0.4312127,0.53703642,0.94251235,0.3189698,1.59656904,-0.327721,0.01697964,-0.4075914,0.2430051,-0.2586973,1.49069607,-0.5324138,-0.1797651,-0.4227169,0.77477,-0.1724292,0.26507825,0.23001619,20,0
190,0.80384592,-0.5717181,1.0480927,1.16767667,-0.7022919,1.00000259,-0.6929653,0.4835935,0.5773144,-0.0972769,1.36632321,0.9460582,-0.5335241,0.12750077,0.4989899,-0.1127181,-0.0600155,-0.1135332,-0.9019749,0.0291846,0.30050301,0.77819892,-0.1447814,-0.2774692,0.27213343,-0.2274669,0.07223668,0.03894474,127.75,0
190,-0.5494143,0.67686067,2.15194998,1.01452299,-0.6200118,0.07615449,0.04157842,0.34267167,0.12472282,-0.0480917,0.73798015,0.19730016,-1.3503291,0.09646565,-0.3918716,-0.2861668,-0.0414528,0.83691953,0.77712074,0.10475466,0.21202429,0.8502026,-0.1855971,0.54499027,-0.1306089,-0.1963737,0.42211942,0.20331292,20.7,0
192,-0.3512869,1.18375356,0.5307943,0.5438914,0.79844146,-0.8044722,1.56316998,-0.9357936,0.63363419,2.30362744,1.39889125,-0.3186569,-1.4106453,-0.1552246,0.27795027,-0.7062277,-0.7800924,0.35409393,0.61867789,0.5964012,-0.1217546,0.66812371,-0.05738,0.30139802,-0.7309455,-0.538616,-0.0372121,-0.4799561,1.79,0
193,-0.9225152,0.84157679,2.07800001,1.37307134,0.6665261,0.77901191,0.60945756,0.4023688,-1.088371,-0.0966321,0.44956651,0.3973281,-0.5416164,0.01532115,-1.6722618,0.4547163,-0.5668736,-0.3846437,-1.0884923,-0.1055593,-0.1274253,-0.4580426,-0.0673866,-0.3508021,0.03917594,-0.2910782,0.05860706,0.08976008,37.2,0
194,-1.1315172,1.01639867,0.73581042,1.16661377,0.7902364,-1.1871962,0.736469,-0.3279919,-0.5555492,-0.4545328,0.02327693,-0.186313,0.39509617,-1.3089008,1.22046746,0.11642636,0.86287958,0.64977833,0.31754651,-0.265971,0.00961259,0.31573865,0.05420994,0.29423244,0.00387683,-0.3141586,-0.0995123,0.1226974,1,0
194,-0.7732959,-0.1906614,2.40494626,-1.7998808,-0.3965165,0.19921766,0.25780562,-0.3419617,-0.0697277,1.18136747,1.46525144,-0.1051165,-0.2325358,-1.397119,-1.2171819,0.56807815,0.03658818,-1.2725709,-0.0902117,0.4361424,0.23513983,1.4478004,-0.3206066,0.27102914,-0.0682993,-0.2668232,-0.127059,-0.392033,32.77,0
194,-0.9311543,0.82588911,0.16800797,-0.0772117,2.96645185,4.09950648,-0.1469009,-1.111251,-0.0231834,0.39538673,-0.4747067,-0.1810663,-0.3469844,-0.2525459,0.06634009,-0.6360399,-0.3261186,0.14092588,1.20749983,-0.181542,1.31746733,-0.7008365,-0.2176941,0.9964802,0.29264901,-0.3177283,-0.2212123,-0.3009202,5.99,0
196,-0.2782878,0.86621374,-0.3006202,-1.1173455,2.54224194,3.27064627,0.11700338,0.93468576,-0.5038713,-0.4451622,-0.0103153,-0.3325806,-0.0796439,-0.2587212,1.09752992,0.71542947,-0.4825177,0.32355397,0.28282141,0.22146913,-0.3205422,-1.0056722,-0.0554489,0.9357898,-0.0075645,0.08810893,0.24804304,0.09083749,0.89,0
196,1.1986585,-0.4203338,0.01459916,-0.2707929,-0.471074,-0.3846105,-0.0838904,-0.07757,-1.5375078,0.84636815,1.51257605,0.85869269,0.41054992,0.5295653,0.14744839,-1.573951,0.02428848,0.49901041,-0.7396762,-0.4015523,-0.6302058,-1.504432,0.19377055,-0.017458,0.05838691,0.14537285,-0.0349038,0.01103704,63.9,0
199,-0.9238918,0.56885244,1.244236,-0.5974725,1.08489698,-0.3769758,0.56821482,-0.0092715,-0.2465384,-0.2007702,1.32540304,0.35818035,-0.3791461,-0.4016958,0.07492907,0.55758693,-0.4624087,-0.0473297,-0.7283695,-0.0177145,-0.2155601,-0.4332643,-0.0839381,-0.3636491,-0.5998969,-0.1144481,0.10157482,-0.0333016,6.45,0
199,1.02926862,-0.5162923,1.29178534,0.36467636,-1.2784634,-0.1963783,-0.6101748,0.11179404,1.07534993,-0.5375944,-0.0004865,1.13476791,0.42499547,-0.5933417,-0.1449181,-0.5877088,0.58705852,-1.3199776,-0.1143119,0.01555357,-0.1328591,-0.18149,0.12215071,0.69845342,-0.0084699,0.93197082,-0.0227786,0.02664029,61.18,0
199,1.18770633,-0.1410194,0.56345852,0.76638258,0.15107103,1.59693699,-0.7424745,0.45851838,0.66947612,-0.0897586,-0.3294128,0.9563795,0.74103959,-0.3396399,-0.1995615,0.46222636,-0.8779417,0.48555014,0.36760327,-0.0647665,-0.0905171,-0.0234524,-0.2074767,-1.6861365,0.55974306,-0.2915797,0.08608325,0.00842185,9.99,0
200,-0.3049229,-0.5213877,1.34118051,-0.2557973,-1.1209159,0.91826035,0.17434812,0.35893608,1.20837961,-1.1151104,0.79252252,0.9472503,-0.6375217,-0.0507956,0.54819283,-1.5468958,0.732697,0.49179306,2.64244506,0.49022214,0.12428674,0.40569772,0.418191,-0.3057381,-0.4879914,-0.5597802,0.17107931,0.10715265,196.7,0
200,-1.2694613,-1.0271525,2.261373,-0.504356,0.69342137,1.23776123,0.05606534,0.09191899,-0.6766801,0.32999963,0.42649143,0.48536023,0.79588226,-0.9108674,0.71525888,-2.744935,0.67941916,-0.7003127,-3.4639932,-0.5277271,-0.1317774,0.69726617,0.28850106,-0.6444867,0.02740937,-0.3297137,-0.2917946,-0.3815561,79,0
204,0.8606521,-0.2473752,0.75408223,1.18549171,-0.4861743,0.24101293,-0.1977755,0.13601507,-0.1389201,0.06981615,1.63062753,1.42259906,0.92905285,0.19048966,0.6887449,0.33600991,-0.6337268,0.15819908,-0.7409659,0.17696932,0.28539831,0.6124682,-0.1757613,0.04750265,0.37859162,-0.3050915,0.03762567,0.04364352,137.3,0
204,-0.9382256,0.10471734,1.3096417,-0.8675365,0.45068526,-1.4375022,0.65060358,0.02835991,-0.5886785,-0.5563941,1.15611314,-0.2184374,-2.0492632,0.89691181,-0.276749,0.46341547,-0.5006063,-0.2212008,0.01223695,0.00438024,-0.2370855,-1.1508293,0.26246212,0.47520618,-0.5167898,0.42688303,-0.058198,0.10799568,39.94,0
204,-0.188424,0.87760183,-0.7346859,-0.9134037,1.94177035,4.03742271,-1.7071184,-2.5376408,-0.5903376,-0.7630386,-0.1540332,0.25252019,-0.2799305,0.88356886,1.08394329,0.82662629,-0.7246127,-0.0007841,-0.0011081,0.54340883,-0.8240788,-1.0423307,0.16826492,0.96385536,0.88784969,0.17116671,0.01228397,0.16453771,1.98,0
205,1.18239888,0.05948869,0.31067261,0.82881733,0.34120908,1.11259295,-0.292778,0.28739409,0.26830713,-0.0875754,0.1512769,1.31588268,0.93045189,-0.1381735,-0.5218153,0.09514958,-0.6262927,-0.1740928,0.48846774,-0.0614625,-0.3378178,-0.7768405,-0.0564861,-1.3569859,0.47578972,-0.5465186,0.06303474,0.0080467,12.99,0
206,-1.4997611,1.05958805,0.49691235,1.00606924,-0.6729492,-0.4902993,1.10243286,-0.0848538,-0.5992326,-0.0726644,-0.5277344,0.19335603,0.57169437,0.36924804,1.03785371,-0.1450206,-0.1311975,0.0556432,0.50701875,-0.6348035,0.08270953,0.61034784,0.257934,0.42652135,-0.1459089,-0.34852,-0.2151457,-0.0276024,153.91,0
206,-1.4271516,-0.5277664,2.46015327,-2.8074819,-0.4571113,-1.3657089,0.51603146,-0.1326006,1.65415868,-1.8619687,-0.3750469,0.34786116,-0.4762592,-0.5914274,0.22669207,-0.0535851,-0.6425408,0.10772737,-0.9950804,0.33284419,0.17552236,0.57565524,-0.1116972,0.7529476,0.67500375,-0.1622856,0.05810743,-0.0862609,101,0
206,-0.3705625,0.59980996,0.216683,-0.5130927,2.69714255,3.8827953,0.29554467,0.85005908,-0.2971892,0.19198994,-0.9254711,-0.3694252,-0.3777936,-0.4938141,-1.4813358,0.68436227,-1.0482052,-0.2567002,-0.8599057,0.11388961,-0.1479197,-0.1762137,-0.1205748,1.04229749,-0.3917049,0.6754046,0.16359499,-0.0049965,10.27,0
209,-5.8524651,5.26737615,-1.7618949,-1.4412501,-0.988529,-0.6721867,0.07575967,0.77419815,3.5801122,6.51077923,1.27649569,0.83705743,0.37725717,-1.6148092,0.53472816,0.41667322,-0.5418278,0.2282583,-0.243879,2.98326208,-0.9109103,-1.2049885,0.21576603,-0.4980659,1.12591801,0.20144974,2.4688671,1.57308358,8.97,0
209,-0.7428771,0.56325174,1.20724326,0.912388,1.05379071,0.57472263,0.21563291,0.25366317,-0.4347224,-0.0480105,0.25283709,0.43242893,-0.4296936,0.21047481,-0.5291539,-0.6547881,-0.0113316,0.07536849,1.08980618,-0.1189117,-0.007178,0.16643424,-0.3700941,-0.7932115,-0.0146474,-0.2512522,0.08631282,0.08921738,1.19,0
209,1.22850116,0.09187047,-0.2683849,0.74890503,0.44902668,0.45360359,-0.0130595,0.09852564,-0.0689264,0.22207756,-0.3242281,0.01657984,-0.2995089,0.54212724,0.4757541,0.94812735,-1.3359884,0.96284557,0.50521351,-0.0269451,-0.0986939,-0.4102403,-0.2718168,-1.4199768,0.70194005,-0.3358948,0.00343496,0.00399388,45,0
209,-0.5720106,0.37498087,0.92382303,-0.9540059,0.75363544,0.1394948,1.45074774,-0.5517156,-0.1261585,0.06844488,0.35118133,0.22494362,0.44823426,-0.3623911,-0.2974723,0.82889627,-1.6467297,0.5595705,-0.2032851,-0.1275647,-0.0303237,0.33477862,-0.1924552,-0.7903131,0.11017291,0.30976458,-0.5047228,-0.498287,95.56,0
209,-0.4292245,0.69884937,1.58898243,1.29715659,0.11933067,0.2141328,0.38746142,0.27652389,-0.4831475,-0.0913516,1.01143226,0.1894886,-1.6193466,0.53298468,-0.3543723,-1.0133013,0.53398859,-0.0726751,0.97796878,-0.0551863,0.0733246,0.3248492,-0.1020677,0.21413705,-0.2512344,-0.2670438,0.16911533,0.13383226,13.99,0
210,1.29392705,0.33807071,-0.0427587,0.5021338,0.07228258,-0.5834579,0.12377887,-0.1874675,0.00188298,-0.3033962,-0.7175967,0.26505423,0.94891111,-0.4493312,1.09281082,0.6970791,-0.3421413,-0.0944907,0.10994071,0.00547269,-0.3292325,-0.9421389,0.00826384,-0.4921043,0.3429755,0.14392632,-0.0224405,0.02537345,12.99,0
211,0.26352349,-1.8128968,-0.3110868,0.41292959,-0.7946054,0.19636479,0.41662591,-0.0629912,0.3453922,-0.3636397,0.37969115,0.91109651,0.13321851,0.11892673,-0.6745172,0.3378496,-0.450552,-0.0011729,0.85837284,1.01095812,0.00267234,-1.0423424,-0.4805377,-0.4147425,0.11170566,0.81958985,-0.1689063,0.07820301,526.96,0
211,-0.247827,-0.2826821,1.65335421,-1.0148646,-0.6804333,0.88636386,-0.5382005,0.37796965,-1.2308792,0.52250787,0.60521243,-0.9242013,-0.3631622,-0.142024,1.12002695,1.19044626,0.17637907,-0.1066137,1.59860534,0.37366949,0.54569599,1.400962,-0.1339924,-0.8107819,-0.3485438,0.09303086,0.16562568,0.13042221,70,0
213,-0.2633805,0.95910274,0.28573987,0.60406751,3.22881956,3.79950305,0.71528547,0.42914833,-1.1554925,0.87323062,-0.3411173,-0.7932054,-0.1599747,-0.0569676,0.42955016,0.61127919,-1.2997145,0.28044067,-0.447446,0.139952,-0.0152454,0.05911129,-0.2918248,0.99290311,-0.1289384,-0.1110626,-0.3402057,-0.3102969,4.38,0
215,1.08779165,-0.1435482,1.37429102,1.28739919,-1.1006423,-0.0171095,-0.7056091,0.26658026,0.73536823,-0.0119406,0.95938803,0.82593152,-0.863981,0.00495408,-0.4521539,0.25112316,-0.3794849,0.46153203,0.00487976,-0.1725341,-0.0039043,0.11228476,0.0141045,0.51226793,0.32960165,-0.4365314,0.06324986,0.02906657,12.99,0
217,-2.4212299,-1.3696021,2.26128149,2.01103383,1.87852523,-1.2756074,-1.2510286,0.21261922,0.14260835,0.00098163,-0.5045861,-0.0324016,-0.9773092,0.0283456,0.46221129,-1.1935367,0.86324243,-0.6066306,0.80070878,-0.4117846,-0.0895768,0.15773729,-0.6248648,0.4871559,0.27089407,-0.0933703,0.33005624,-0.0563403,24,0
218,-0.3917246,1.10635499,0.78776545,0.51052549,0.83296832,0.15165933,0.58815497,0.31291437,-0.7728287,-0.8688312,1.88122616,0.06261867,-1.0708305,-0.7017648,0.74239922,0.04556936,1.01669607,0.3055783,-0.8654717,-0.155767,0.12219227,0.36501768,-0.2139499,-0.4218544,0.0453555,-0.3232994,0.08065883,0.03788914,1,0
218,-1.0456685,0.48550965,1.56923232,0.16092939,0.86246184,0.5230431,0.76599693,0.09299832,-0.0370455,-0.1846629,1.06263555,0.37640728,-1.4232338,0.07510563,-1.0403205,-0.7088389,-0.0340086,-0.7591777,-0.9616832,-0.3771332,0.01287506,0.35980787,-0.0757879,-0.3175911,-0.0733392,-0.5327731,-0.2411395,-0.1248912,17.56,0
218,1.20198934,-0.0344518,0.69662787,0.95674564,-0.0058267,1.09522318,-0.5745239,0.24343512,0.78841863,-0.2832542,-1.5999732,0.79199716,1.54768882,-0.6706453,0.39081629,0.13299951,-0.5513791,-0.2130615,-0.0525854,-0.0310415,-0.1096582,-0.0119038,-0.1669578,-1.2950597,0.57079286,-0.2968543,0.09495522,0.02400789,12.99,0
220,-0.5920601,0.78590389,2.80651731,2.9354659,-0.3566822,1.12756326,-0.2251297,0.51486085,-0.7575406,0.52321562,0.10410451,-0.2531544,-1.2883898,-0.0763371,-0.6441226,-0.0588149,0.17229224,0.6953336,1.66571304,0.13494947,-0.1051606,-0.2168867,-0.190514,-0.0331556,-0.001445,0.2001793,0.10960623,0.08434102,18.96,0
